@relation InstanceResultListener

@attribute Key_Dataset {pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R3,pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R4,pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R1-2,pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R5,pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R3,pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R4,pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R1-2,pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R5,pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9,pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R3,pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R4,pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R1-2,pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R5}
@attribute Key_Run {1}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.lazy.IBk,weka.classifiers.rules.PART,weka.classifiers.rules.ZeroR,weka.classifiers.bayes.NaiveBayes}
@attribute Key_Scheme_options {'-C 0.25 -M 2','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',''}
@attribute Key_Scheme_version_ID {-217733168393644444,-3080186098777067172,8121455039782598361,48055541465867954,5995231201785697655}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 53\nSize of the tree: 105\n','Number of leaves: 52\nSize of the tree: 103\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 41\nSize of the tree: 81\n','Number of rules: 32\n','Number of rules: 41\n','Number of rules: 36\n','Number of rules: 44\n','Number of rules: 52\n','Number of rules: 53\n','Number of rules: 54\n','Number of rules: 23\n','Number of rules: 48\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,369,144,52,92,0,36.111111,63.888889,0,0.15494,0.256295,0.50218,84.362412,127.236354,313.410458,788.045603,-474.635145,2.176462,5.472539,-3.296077,80.409365,0.558398,25.656248,1,4,0,0,1,140,0,0,1,1,1,1,1,1,0.361111,0.211547,0.788453,0.638889,0.367553,0.361111,0.358429,0.153299,0.59695,0.323001,0.464072,0.361111,0,0.002,0,0,0,0,31564,29899,12574,36.111111,20,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R3,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,369,144,51,93,0,35.416667,64.583333,0,0.145155,0.259036,0.504901,85.264524,127.925863,313.410458,796.576984,-483.166527,2.176462,5.531785,-3.355323,77.45519,0.537883,24.713658,1,4,0,0,1,140,0,0,1,1,1,1,1,1,0.354167,0.214126,0.785874,0.645833,0.355794,0.354167,0.349082,0.141895,0.592491,0.320049,0.454844,0.354167,0,0.002,0,0,0,0,28568,26939,11414,35.416667,20,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R4,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,369,144,51,93,0,35.416667,64.583333,0,0.150577,0.258992,0.504937,85.249942,127.934987,313.410458,799.530522,-486.120064,2.176462,5.552295,-3.375834,82.767538,0.574775,26.408671,1,4,0.007143,1,0.992857,139,0,0,0.8,1,0.888889,0.891227,0.99375,0.725,0.354167,0.209769,0.790231,0.645833,0.341667,0.354167,0.342781,0.137851,0.60358,0.332813,0.437458,0.354167,0,0.002,0,0,0,0,28572,26943,11418,35.416667,20,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R1-2,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,369,144,28,116,0,19.444444,80.555556,0,-0.063001,0.322536,0.552075,106.166191,139.878217,313.410458,969.281018,-655.870561,2.176462,6.731118,-4.554657,24.444762,0.169755,7.7996,1,4,0.014286,2,0.985714,138,0,0,0.666667,1,0.8,0.810643,0.994643,0.75,0.194444,0.26646,0.73354,0.805556,0.196582,0.194444,0.189031,-0.071665,0.490279,0.264386,0.2923,0.194444,0,0.001,0,0,0,0,25538,23945,10220,23.611111,23.055556,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R5,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,369,144,50,94,0,34.722222,65.277778,0,0.142966,0.26185,0.501103,86.190727,126.963616,313.410458,814.014478,-500.60402,2.176462,5.652878,-3.476417,74.693692,0.518706,23.832546,1,4,0.021429,3,0.978571,137,0,0,0.571429,1,0.727273,0.747786,0.988393,0.553571,0.347222,0.210109,0.789891,0.652778,0.3718,0.347222,0.339391,0.143595,0.5673,0.297138,0.403944,0.347222,0,0.002,0,0,0,0,28575,26946,11421,35.416667,21.388889,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,369,144,52,92,0,36.111111,63.888889,0,0.15494,0.256299,0.502198,84.363626,127.24097,313.410458,789.035927,-475.625469,2.176462,5.479416,-3.302955,80.407446,0.558385,25.655636,1,4,0,0,1,140,0,0,1,1,1,1,1,1,0.361111,0.211547,0.788453,0.638889,0.367553,0.361111,0.358429,0.153299,0.595056,0.322718,0.464072,0.361111,0,0.002,0,0,0,0,31508,29843,12518,36.111111,20,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R3,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,369,144,51,93,0,35.416667,64.583333,0,0.145155,0.25904,0.504919,85.265738,127.930453,313.410458,797.567308,-484.156851,2.176462,5.538662,-3.3622,77.45327,0.53787,24.713046,1,4,0,0,1,140,0,0,1,1,1,1,1,1,0.354167,0.214126,0.785874,0.645833,0.355794,0.354167,0.349082,0.141895,0.590597,0.319725,0.454844,0.354167,0,0.002,0,0,0,0,28512,26883,11358,35.416667,20,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R4,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,369,144,51,93,0,35.416667,64.583333,0,0.150577,0.258992,0.504937,85.249942,127.934987,313.410458,799.530522,-486.120064,2.176462,5.552295,-3.375834,82.767538,0.574775,26.408671,1,4,0.007143,1,0.992857,139,0,0,0.8,1,0.888889,0.891227,0.99375,0.725,0.354167,0.209769,0.790231,0.645833,0.341667,0.354167,0.342781,0.137851,0.60358,0.332813,0.437458,0.354167,0,0.002,0,0,0,0,28516,26887,11362,35.416667,20,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R1-2,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,369,144,27,117,0,18.75,81.25,0,-0.071347,0.323462,0.552256,106.471211,139.924063,313.410458,973.006834,-659.596377,2.176462,6.756992,-4.58053,23.276832,0.161645,7.426948,1,4,0.014286,2,0.985714,138,0,0,0.666667,1,0.8,0.810643,0.994643,0.75,0.1875,0.268136,0.731864,0.8125,0.189435,0.1875,0.182713,-0.080632,0.485582,0.262628,0.287612,0.1875,0,0.002,0,0,0,0,25482,23889,10164,23.611111,23.333333,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R5,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,369,144,51,93,0,35.416667,64.583333,0,0.150685,0.257719,0.493609,84.830881,125.064805,313.410458,794.354552,-480.944094,2.176462,5.516351,-3.33989,78.80889,0.547284,25.145584,1,4,0.021429,3,0.978571,137,0,0,0.571429,1,0.727273,0.747786,0.988393,0.553571,0.354167,0.209165,0.790835,0.645833,0.37569,0.354167,0.346975,0.150666,0.574998,0.303979,0.409221,0.354167,0,0.003,0,0,0,0,28519,26890,11365,37.5,22.083333,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,367,143,70,73,0,48.951049,51.048951,0,0.361138,0.209566,0.40619,65.478216,101.527146,332.204342,571.810974,-239.606633,2.323107,3.998678,-1.675571,143.225715,1.001578,43.11374,1,28,0.017391,2,0.982609,113,0,0,0.933333,1,0.965517,0.957654,0.993789,0.952381,0.48951,0.128951,0.871049,0.51049,0.479408,0.48951,0.474198,0.354757,0.775624,0.498308,0.474619,0.48951,0,0.003,0,0,0,0,31427,29746,12498,65.034965,31.048951,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R3,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,367,143,67,76,0,46.853147,53.146853,0,0.334884,0.21142,0.409411,66.057643,102.33202,332.204342,581.161348,-248.957007,2.323107,4.064065,-1.740958,141.352602,0.98848,42.549896,1,28,0.017391,2,0.982609,113,0,0,0.933333,1,0.965517,0.957654,0.993789,0.952381,0.468531,0.134059,0.865941,0.531469,0.467732,0.468531,0.46012,0.333137,0.771242,0.495165,0.46024,0.468531,0,0.003,0,0,0,0,28447,26802,11346,64.335664,30.629371,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R4,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,367,143,63,80,0,44.055944,55.944056,0,0.301289,0.228871,0.433321,71.510201,108.308358,332.204342,679.783765,-347.579423,2.323107,4.753733,-2.430625,122.037503,0.853409,36.735674,1,28,0.052174,6,0.947826,109,0,0,0.823529,1,0.903226,0.883495,0.992547,0.943623,0.440559,0.139705,0.860295,0.559441,0.415276,0.440559,0.421208,0.287756,0.75391,0.471017,0.423221,0.440559,0,0.003,0,0,0,0,28459,26806,11350,55.944056,29.79021,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R1-2,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,367,143,66,77,0,46.153846,53.846154,0,0.327983,0.21773,0.404285,68.029232,101.050931,332.204342,574.225717,-242.021376,2.323107,4.015564,-1.692457,137.795617,0.963606,41.479174,1,28,0.017391,2,0.982609,113,0,0,0.933333,1,0.965517,0.957654,0.993789,0.952381,0.461538,0.133666,0.866334,0.538462,0.467184,0.461538,0.44042,0.327537,0.754525,0.448582,0.442295,0.461538,0,0.002,0,0.015625,0,15.625,25433,23824,10160,65.034965,33.286713,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R5,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,367,143,67,76,0,46.853147,53.146853,0,0.335128,0.210196,0.400311,65.675045,100.057503,332.204342,559.079555,-226.875213,2.323107,3.909647,-1.58654,142.654936,0.997587,42.941924,1,28,0.017391,2,0.982609,113,0,0,0.933333,1,0.965517,0.957654,0.993789,0.952381,0.468531,0.133826,0.866174,0.531469,0.47602,0.468531,0.458646,0.335892,0.771581,0.51043,0.459099,0.468531,0,0.002,0,0,0,0,28470,26809,11353,66.433566,32.447552,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,369,144,45,99,0,31.25,68.75,0,0.093187,0.26252,0.42415,86.411425,107.466104,313.410458,597.78518,-284.374722,2.176462,4.151286,-1.974824,86.285492,0.599205,27.531147,1,4,0.021429,3,0.978571,137,0,0,0.571429,1,0.727273,0.747786,0.994643,0.85,0.3125,0.226704,0.773296,0.6875,0.304966,0.3125,0.30215,0.081146,0.62536,0.335859,0.373168,0.3125,0,0.002,0,0,0,0,31580,29899,12574,65.972222,39.861111,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R3,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,369,144,48,96,0,33.333333,66.666667,0,0.120555,0.260677,0.42414,85.804608,107.463628,313.410458,610.855746,-297.445289,2.176462,4.242054,-2.065592,87.990206,0.611043,28.07507,1,4,0.021429,3,0.978571,137,0,0,0.571429,1,0.727273,0.747786,0.994643,0.85,0.333333,0.219206,0.780794,0.666667,0.327605,0.333333,0.324825,0.110251,0.628171,0.338393,0.390065,0.333333,0,0.002,0,0,0,0,28584,26939,11414,64.583333,39.166667,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R4,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,369,144,49,95,0,34.027778,65.972222,0,0.130103,0.264046,0.434727,86.913671,110.146005,313.410458,679.499044,-366.088586,2.176462,4.718743,-2.542282,87.620613,0.608476,27.957144,1,4,0.014286,2,0.985714,138,0,0,0.666667,1,0.8,0.810643,0.988393,0.625,0.340278,0.21581,0.78419,0.659722,0.315314,0.340278,0.319305,0.113464,0.597161,0.331693,0.39964,0.340278,0,0.002,0,0.015625,0,15.625,28588,26943,11418,59.027778,38.194444,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R1-2,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,369,144,26,118,0,18.055556,81.944444,0,-0.071239,0.316741,0.485457,104.258932,122.999405,313.410458,863.745751,-550.335293,2.176462,5.998234,-3.821773,35.707941,0.247972,11.393347,1,4,0.021429,3,0.978571,137,0,0,0.571429,1,0.727273,0.747786,0.989286,0.678571,0.180556,0.263348,0.736652,0.819444,0.172274,0.180556,0.169601,-0.090594,0.469953,0.24396,0.271073,0.180556,0,0.002,0,0,0,0,25554,23945,10220,47.222222,40.833333,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R5,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,369,144,47,97,0,32.638889,67.361111,0,0.109638,0.262003,0.424759,86.241014,107.620479,313.410458,593.586193,-280.175735,2.176462,4.122126,-1.945665,86.848076,0.603112,27.71065,1,4,0.021429,3,0.978571,137,0,0,0.571429,1,0.727273,0.747786,0.99375,0.725,0.326389,0.222038,0.777962,0.673611,0.312836,0.326389,0.31313,0.097868,0.638905,0.347876,0.375891,0.326389,0,0.005,0,0,0,0,28591,26946,11421,66.666667,40.277778,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,369,144,45,99,0,31.25,68.75,0,0.093187,0.262979,0.424335,86.562412,107.512851,313.410458,598.854528,-285.44407,2.176462,4.158712,-1.98225,85.827123,0.596022,27.384895,1,4,0.021429,3,0.978571,137,0,0,0.571429,1,0.727273,0.747786,0.994643,0.85,0.3125,0.226704,0.773296,0.6875,0.304966,0.3125,0.30215,0.081146,0.625178,0.337287,0.373168,0.3125,0,0.002,0,0,0,0,31524,29843,12518,65.972222,40.138889,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R3,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,369,144,48,96,0,33.333333,66.666667,0,0.120555,0.261136,0.42444,85.9558,107.539489,313.410458,612.338509,-298.928051,2.176462,4.252351,-2.075889,87.531513,0.607858,27.928715,1,4,0.021429,3,0.978571,137,0,0,0.571429,1,0.727273,0.747786,0.994643,0.85,0.333333,0.219206,0.780794,0.666667,0.327605,0.333333,0.324825,0.110251,0.626241,0.338886,0.390065,0.333333,0.001,0.002,0,0,0,0,28528,26883,11358,64.583333,39.444444,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R4,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,369,144,50,94,0,34.722222,65.277778,0,0.138603,0.262891,0.432735,86.533437,109.641306,313.410458,671.038961,-357.628503,2.176462,4.659993,-2.483531,88.828068,0.616862,28.342407,1,4,0.014286,2,0.985714,138,0,0,0.666667,1,0.8,0.810643,0.988393,0.625,0.347222,0.214133,0.785867,0.652778,0.320467,0.347222,0.32463,0.121758,0.604045,0.338736,0.403809,0.347222,0,0.002,0,0,0,0,28532,26887,11362,59.722222,38.472222,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R1-2,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,369,144,25,119,0,17.361111,82.638889,0,-0.080454,0.315886,0.483351,103.977206,122.465629,313.410458,840.931321,-527.520863,2.176462,5.839801,-3.663339,35.643442,0.247524,11.372767,1,4,0.028571,4,0.971429,136,0,0,0.5,1,0.666667,0.696932,0.986607,0.625,0.173611,0.265331,0.734669,0.826389,0.157022,0.173611,0.156933,-0.103507,0.476221,0.243261,0.247108,0.173611,0,0.002,0,0,0,0,25498,23889,10164,49.305556,41.527778,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R5,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,369,144,48,96,0,33.333333,66.666667,0,0.119266,0.260569,0.423058,85.768998,107.189503,313.410458,587.542827,-274.132369,2.176462,4.080159,-1.903697,87.956034,0.610806,28.064167,1,4,0.021429,3,0.978571,137,0,0,0.571429,1,0.727273,0.747786,0.99375,0.725,0.333333,0.219276,0.780724,0.666667,0.318188,0.333333,0.319808,0.106689,0.640961,0.35253,0.381555,0.333333,0,0.002,0,0,0,0,28535,26890,11365,67.361111,40.555556,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,367,143,70,73,0,48.951049,51.048951,0,0.361256,0.205686,0.365769,64.266097,91.423838,332.204342,402.824886,-70.620545,2.323107,2.816957,-0.49385,150.043493,1.049255,45.166024,1,28,0.026087,3,0.973913,112,0,0,0.903226,1,0.949153,0.937904,0.993789,0.952381,0.48951,0.128719,0.871281,0.51049,0.492775,0.48951,0.472765,0.359035,0.793184,0.509573,0.473005,0.48951,0,0.002,0,0,0,0,31443,29746,12498,81.818182,40.839161,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R3,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210312.1817,367,143,67,76,0,46.853147,53.146853,0,0.335006,0.206522,0.36654,64.527222,91.61661,332.204342,419.904267,-87.699925,2.323107,2.936393,-0.613286,149.341907,1.044349,44.954833,1,28,0.026087,3,0.973913,112,0,0,0.903226,1,0.949153,0.937904,0.993789,0.952381,0.468531,0.133826,0.866174,0.531469,0.463827,0.468531,0.451907,0.330342,0.789759,0.505893,0.451701,0.468531,0,0.003,0,0,0,0,28463,26802,11346,80.41958,40.839161,?,?,?,?
