@RELATION pacman_info
   @ATTRIBUTE pacmanX NUMERIC
   @ATTRIBUTE pacmanY NUMERIC
   @ATTRIBUTE livingGhosts NUMERIC
   @ATTRIBUTE minGhost NUMERIC
   @ATTRIBUTE score NUMERIC
   @ATTRIBUTE pacmanX2 NUMERIC
   @ATTRIBUTE pacmanY2 NUMERIC
   @ATTRIBUTE livingGhosts2 NUMERIC
   @ATTRIBUTE score2 NUMERIC
   @ATTRIBUTE class {Stop, North, South, East, West}

@data
12,10,4,3,-181,12,10,4,-182,Stop
12,10,4,3,-182,12,10,4,-183,Stop
12,10,4,3,-183,12,10,4,-184,Stop
12,10,4,3,-184,12,10,4,-185,Stop
12,10,4,3,-185,12,10,4,-186,Stop
12,10,4,3,-186,12,10,4,-187,Stop
12,10,4,3,-187,12,10,4,-188,Stop
12,10,4,3,-188,12,10,4,-189,Stop
12,10,4,3,-189,12,10,4,-190,Stop
12,10,4,3,-190,12,10,4,-191,Stop
12,10,4,3,-191,12,10,4,-192,Stop
12,10,4,3,-192,12,10,4,-193,Stop
12,10,4,3,-193,12,10,4,-194,Stop
12,10,4,3,-194,12,10,4,-195,Stop
12,10,4,3,-195,12,10,4,-196,Stop
12,10,4,3,-196,12,10,4,-197,Stop
12,10,4,3,-197,12,10,4,-198,Stop
12,10,4,3,-198,12,10,4,-199,Stop
12,10,4,3,-199,12,10,4,-200,Stop
12,10,4,3,-200,12,10,4,-201,Stop
12,10,4,3,-201,12,10,4,-202,Stop
12,10,4,3,-202,12,10,4,-203,Stop
12,10,4,3,-203,12,10,4,-204,Stop
12,10,4,3,-204,12,10,4,-205,Stop
12,10,4,3,-205,12,10,4,-206,Stop
12,10,4,3,-206,12,10,4,-207,Stop
12,10,4,3,-207,12,10,4,-208,Stop
12,10,4,3,-208,12,10,4,-209,Stop
12,10,4,3,-209,12,10,4,-210,Stop
12,10,4,3,-210,12,10,4,-211,Stop
12,10,4,3,-211,12,10,4,-212,Stop
12,10,4,3,-212,12,10,4,-213,Stop
12,10,4,3,-213,12,10,4,-214,Stop
12,10,4,3,-214,12,10,4,-215,Stop
12,10,4,3,-215,12,10,4,-216,Stop
12,10,4,3,-216,12,10,4,-217,Stop
12,10,4,3,-217,12,10,4,-218,Stop
12,10,4,3,-218,12,10,4,-219,Stop
12,10,4,3,-219,12,10,4,-220,Stop
12,10,4,3,-220,12,10,4,-221,Stop
12,10,4,3,-221,12,10,4,-222,Stop
12,10,4,3,-222,12,10,4,-223,Stop
12,10,4,3,-223,12,10,4,-224,Stop
12,10,4,3,-224,12,10,4,-225,Stop
12,10,4,3,-225,12,10,4,-226,Stop
12,10,4,3,-226,12,10,4,-227,Stop
12,10,4,3,-227,12,10,4,-228,Stop
12,10,4,3,-228,12,10,4,-229,Stop
12,10,4,3,-229,12,10,4,-230,Stop
12,10,4,3,-230,12,10,4,-231,Stop
12,10,4,3,-231,12,10,4,-232,Stop
12,10,4,3,-232,12,10,4,-233,Stop
12,10,4,3,-233,12,10,4,-234,Stop
12,10,4,3,-234,12,10,4,-235,Stop
12,10,4,3,-235,12,10,4,-236,Stop
12,10,4,3,-236,12,10,4,-237,Stop
12,10,4,3,-237,12,10,4,-238,Stop
12,10,4,3,-238,12,10,4,-239,Stop
12,10,4,3,-239,12,10,4,-240,Stop
12,10,4,3,-240,12,10,4,-241,Stop
12,10,4,3,-241,12,10,4,-242,Stop
12,10,4,3,-242,12,10,4,-243,Stop
12,10,4,3,-243,12,10,4,-244,Stop
12,10,4,3,-244,12,10,4,-245,Stop
12,10,4,3,-245,12,10,4,-246,Stop
12,10,4,3,-246,12,10,4,-247,Stop
12,10,4,3,-247,12,10,4,-248,Stop
12,10,4,3,0,12,9,4,-1,Stop
12,9,4,4,-1,13,9,4,-2,South
13,9,4,3,-2,13,8,4,-3,East
13,8,4,2,-3,13,7,4,-4,South
13,7,4,1,-4,13,6,3,195,South
13,6,3,6,195,14,6,3,194,South
14,6,3,7,194,15,6,3,193,East
15,6,3,8,193,16,6,3,192,East
16,6,3,9,192,17,6,3,191,East
17,6,3,10,191,18,6,3,190,East
18,6,3,11,190,18,7,3,189,East
18,7,3,10,189,18,6,3,188,North
18,6,3,11,188,18,7,3,187,South
18,7,3,10,187,18,6,3,186,North
18,6,3,11,186,17,6,3,185,South
17,6,3,10,185,18,6,3,184,West
18,6,3,11,184,18,5,3,183,East
18,5,3,12,183,18,4,3,182,South
18,4,3,13,182,18,3,3,181,South
18,3,3,14,181,18,4,3,180,South
18,4,3,13,180,18,3,3,179,North
18,3,3,14,179,18,4,3,178,South
18,4,3,13,178,18,3,3,177,North
18,3,3,14,177,18,4,3,176,South
18,4,3,13,176,18,3,3,175,North
18,3,3,14,175,18,4,3,174,South
18,4,3,13,174,18,3,3,173,North
18,3,3,14,173,17,3,3,172,South
17,3,3,13,172,17,4,3,171,West
17,4,3,12,171,17,3,3,170,North
17,3,3,13,170,18,3,3,169,South
18,3,3,14,169,18,4,3,168,East
18,4,3,13,168,18,3,3,167,North
18,3,3,14,167,17,3,3,166,South
17,3,3,13,166,16,3,3,165,West
16,3,3,12,165,16,4,3,164,West
16,4,3,11,164,16,3,3,163,North
16,3,3,12,163,16,4,3,162,South
16,4,3,11,162,16,3,3,161,North
16,3,3,12,161,16,4,3,160,South
16,4,3,11,160,16,3,3,159,North
16,3,3,12,159,15,3,3,158,South
15,3,3,11,158,14,3,3,157,West
14,3,3,10,157,13,3,3,156,West
13,3,3,9,156,12,3,3,155,West
12,3,3,10,155,11,3,3,154,West
11,3,3,9,154,10,3,3,153,West
10,3,3,8,153,9,3,3,152,West
9,3,3,7,152,10,3,3,151,West
10,3,3,8,151,11,3,3,150,East
11,3,3,9,150,10,3,3,149,East
10,3,3,8,149,10,4,3,148,West
10,4,3,7,148,10,3,3,147,North
10,3,3,8,147,11,3,3,146,South
11,3,3,9,146,12,3,3,145,East
12,3,3,10,145,11,3,3,144,East
11,3,3,9,144,10,3,3,143,West
10,3,3,8,143,9,3,3,142,West
9,3,3,7,142,10,3,3,141,West
10,3,3,8,141,11,3,3,140,East
11,3,3,9,140,11,4,3,139,East
11,4,3,8,139,11,3,3,138,North
11,3,3,9,138,12,3,3,137,South
12,3,3,10,137,11,3,3,136,East
11,3,3,9,136,12,3,3,135,West
12,3,3,10,135,11,3,3,134,East
11,3,3,9,134,11,4,3,133,West
11,4,3,8,133,11,3,3,132,North
11,3,3,9,132,10,3,3,131,South
10,3,3,8,131,9,3,3,130,West
9,3,3,7,130,10,3,3,129,West
10,3,3,8,129,11,3,3,128,East
11,3,3,9,128,10,3,3,127,East
10,3,3,8,127,9,3,3,126,West
9,3,3,7,126,9,4,3,125,West
9,4,3,6,125,9,3,3,124,North
9,3,3,7,124,9,4,3,123,South
9,4,3,6,123,9,3,3,122,North
9,3,3,7,122,10,3,3,121,South
10,3,3,8,121,11,3,3,120,East
11,3,3,9,120,12,3,3,119,East
12,3,3,10,119,11,3,3,118,East
11,3,3,9,118,10,3,3,117,West
10,3,3,8,117,10,4,3,116,West
10,4,3,7,116,10,3,3,115,North
10,3,3,8,115,9,3,3,114,South
9,3,3,7,114,10,3,3,113,West
10,3,3,8,113,11,3,3,112,East
11,3,3,9,112,10,3,3,111,East
10,3,3,8,111,9,3,3,110,West
9,3,3,7,110,8,3,3,109,West
8,3,3,6,109,7,3,3,108,West
7,3,3,5,108,8,3,3,107,West
8,3,3,6,107,8,4,3,106,East
8,4,3,5,106,8,3,3,105,North
8,3,3,6,105,7,3,3,104,South
7,3,3,5,104,8,3,3,103,West
8,3,3,6,103,8,4,3,102,East
8,4,3,5,102,8,3,3,101,North
8,3,3,6,101,8,4,3,100,South
8,4,3,5,100,8,3,3,99,North
8,3,3,6,99,9,3,3,98,South
9,3,3,7,98,9,4,3,97,East
9,4,3,6,97,9,3,3,96,North
9,3,3,7,96,9,4,3,95,South
9,4,3,6,95,9,3,3,94,North
9,3,3,7,94,9,4,3,93,South
9,4,3,6,93,9,3,3,92,North
9,3,3,7,92,9,4,3,91,South
9,4,3,6,91,9,3,3,90,North
9,3,3,7,90,8,3,3,89,South
8,3,3,6,89,9,3,3,88,West
9,3,3,7,88,8,3,3,87,East
8,3,3,6,87,9,3,3,86,West
9,3,3,7,86,8,3,3,85,East
8,3,3,6,85,8,4,3,84,West
8,4,3,5,84,8,3,3,83,North
8,3,3,6,83,8,4,3,82,South
8,4,3,5,82,8,3,3,81,North
8,3,3,6,81,9,3,3,80,South
9,3,3,7,80,8,3,3,79,East
8,3,3,6,79,9,3,3,78,West
9,3,3,7,78,9,4,3,77,East
9,4,3,6,77,9,3,3,76,North
9,3,3,7,76,8,3,3,75,South
8,3,3,6,75,9,3,3,74,West
9,3,3,7,74,8,3,3,73,East
8,3,3,6,73,8,4,3,72,West
8,4,3,5,72,8,3,3,71,North
8,3,3,6,71,9,3,3,70,South
9,3,3,7,70,9,4,3,69,East
9,4,3,6,69,9,3,3,68,North
9,3,3,7,68,10,3,3,67,South
10,3,3,8,67,11,3,3,66,East
11,3,3,9,66,11,4,3,65,East
11,4,3,8,65,11,3,3,64,North
11,3,3,9,64,11,4,3,63,South
11,4,3,8,63,11,3,3,62,North
11,3,3,9,62,12,3,3,61,South
12,3,3,10,61,11,3,3,60,East
11,3,3,9,60,11,4,3,59,West
11,4,3,8,59,11,3,3,58,North
11,3,3,9,58,10,3,3,57,South
10,3,3,8,57,10,4,3,56,West
10,4,3,7,56,10,3,3,55,North
10,3,3,8,55,10,4,3,54,South
10,4,3,7,54,10,3,3,53,North
10,3,3,8,53,10,4,3,52,South
10,4,3,7,52,10,3,3,51,North
10,3,3,8,51,10,4,3,50,South
10,4,3,7,50,10,3,3,49,North
10,3,3,8,49,11,3,3,48,South
11,3,3,9,48,12,3,3,47,East
12,3,3,10,47,11,3,3,46,East
11,3,3,9,46,11,4,3,45,West
11,4,3,8,45,11,3,3,44,North
11,3,3,9,44,12,3,3,43,South
12,3,3,10,43,11,3,3,42,East
11,3,3,9,42,10,3,3,41,West
10,3,3,8,41,9,3,3,40,West
9,3,3,7,40,9,4,3,39,West
9,4,3,6,39,9,3,3,38,North
9,3,3,7,38,9,4,3,37,South
9,4,3,6,37,9,3,3,36,North
9,3,3,7,36,9,4,3,35,South
9,4,3,6,35,9,3,3,34,North
9,3,3,7,34,9,4,3,33,South
9,4,3,6,33,9,3,3,32,North
9,3,3,7,32,8,3,3,31,South
8,3,3,6,31,9,3,3,30,West
9,3,3,7,30,8,3,3,29,East
8,3,3,6,29,9,3,3,28,West
9,3,3,7,28,8,3,3,27,East
8,3,3,6,27,7,3,3,26,West
7,3,3,5,26,8,3,3,25,West
8,3,3,6,25,9,3,3,24,East
9,3,3,7,24,10,3,3,23,East
10,3,3,8,23,11,3,3,22,East
11,3,3,9,22,12,3,3,21,East
12,3,3,10,21,11,3,3,20,East
11,3,3,9,20,10,3,3,19,West
10,3,3,8,19,11,3,3,18,West
11,3,3,9,18,10,3,3,17,East
10,3,3,8,17,9,3,3,16,West
9,3,3,7,16,8,3,3,15,West
8,3,3,6,15,9,3,3,14,West
9,3,3,7,14,10,3,3,13,East
10,3,3,8,13,9,3,3,12,East
9,3,3,7,12,8,3,3,11,West
8,3,3,6,11,9,3,3,10,West
9,3,3,7,10,9,4,3,9,East
9,4,3,6,9,9,3,3,8,North
9,3,3,7,8,8,3,3,7,South
8,3,3,6,7,9,3,3,6,West
9,3,3,7,6,8,3,3,5,East
8,3,3,6,5,9,3,3,4,West
9,3,3,7,4,8,3,3,3,East
8,3,3,6,3,8,4,3,2,West
8,4,3,5,2,8,3,3,1,North
8,3,3,6,1,9,3,3,0,South
9,3,3,7,0,10,3,3,-1,East
10,3,3,8,-1,11,3,3,-2,East
11,3,3,9,-2,11,4,3,-3,East
11,4,3,8,-3,11,3,3,-4,North
11,3,3,9,-4,11,4,3,-5,South
11,4,3,8,-5,11,3,3,-6,North
11,3,3,9,-6,10,3,3,-7,South
10,3,3,8,-7,9,3,3,-8,West
9,3,3,7,-8,8,3,3,-9,West
8,3,3,6,-9,7,3,3,-10,West
7,3,3,5,-10,8,3,3,-11,West
8,3,3,6,-11,9,3,3,-12,East
9,3,3,7,-12,8,3,3,-13,East
8,3,3,6,-13,8,4,3,-14,West
8,4,3,5,-14,8,3,3,-15,North
8,3,3,6,-15,8,4,3,-16,South
8,4,3,5,-16,8,3,3,-17,North
8,3,3,6,-17,7,3,3,-18,South
7,3,3,5,-18,6,3,3,-19,West
6,3,3,4,-19,6,4,3,-20,West
6,4,3,3,-20,7,4,3,-21,North
7,4,3,4,-21,8,4,3,-22,East
8,4,3,5,-22,8,3,3,-23,East
8,3,3,6,-23,9,3,3,-24,South
9,3,3,7,-24,9,4,3,-25,East
9,4,3,6,-25,9,3,3,-26,North
9,3,3,7,-26,9,4,3,-27,South
9,4,3,6,-27,9,3,3,-28,North
9,3,3,7,-28,10,3,3,-29,South
10,3,3,8,-29,11,3,3,-30,East
11,3,3,9,-30,11,4,3,-31,East
11,4,3,8,-31,11,3,3,-32,North
11,3,3,9,-32,12,3,3,-33,South
12,3,3,10,-33,11,3,3,-34,East
11,3,3,9,-34,12,3,3,-35,West
12,3,3,10,-35,11,3,3,-36,East
11,3,3,9,-36,12,3,3,-37,West
12,3,3,10,-37,11,3,3,-38,East
11,3,3,9,-38,12,3,3,-39,West
12,3,3,10,-39,11,3,3,-40,East
11,3,3,9,-40,10,3,3,-41,West
10,3,3,8,-41,9,3,3,-42,West
9,3,3,7,-42,8,3,3,-43,West
8,3,3,6,-43,9,3,3,-44,West
9,3,3,7,-44,8,3,3,-45,East
8,3,3,6,-45,8,4,3,-46,West
8,4,3,5,-46,8,3,3,-47,North
8,3,3,6,-47,8,4,3,-48,South
8,4,3,5,-48,8,3,3,-49,North
8,3,3,6,-49,8,4,3,-50,South
8,4,3,5,-50,8,3,3,-51,North
8,3,3,6,-51,9,3,3,-52,South
9,3,3,7,-52,10,3,3,-53,East
10,3,3,8,-53,9,3,3,-54,East
9,3,3,7,-54,8,3,3,-55,West
8,3,3,6,-55,8,4,3,-56,West
8,4,3,5,-56,8,3,3,-57,North
8,3,3,6,-57,9,3,3,-58,South
9,3,3,7,-58,8,3,3,-59,East
8,3,3,6,-59,9,3,3,-60,West
9,3,3,7,-60,10,3,3,-61,East
10,3,3,8,-61,11,3,3,-62,East
11,3,3,9,-62,11,4,3,-63,East
11,4,3,8,-63,11,3,3,-64,North
11,3,3,9,-64,12,3,3,-65,South
12,3,3,10,-65,11,3,3,-66,East
11,3,3,9,-66,11,4,3,-67,West
11,4,3,8,-67,11,3,3,-68,North
11,3,3,9,-68,12,3,3,-69,South
12,3,3,10,-69,11,3,3,-70,East
11,3,3,9,-70,11,4,3,-71,West
11,4,3,8,-71,11,3,3,-72,North
11,3,3,9,-72,11,4,3,-73,South
11,4,3,8,-73,11,3,3,-74,North
11,3,3,9,-74,11,4,3,-75,South
11,4,3,8,-75,11,3,3,-76,North
11,3,3,9,-76,11,4,3,-77,South
11,4,3,8,-77,11,3,3,-78,North
11,3,3,9,-78,12,3,3,-79,South
12,3,3,10,-79,11,3,3,-80,East
11,3,3,9,-80,11,4,3,-81,West
11,4,3,8,-81,11,3,3,-82,North
11,3,3,9,-82,10,3,3,-83,South
10,3,3,8,-83,9,3,3,-84,West
12,10,4,3,0,11,10,4,-1,Stop
11,10,4,5,-1,12,10,4,-2,West
12,10,4,5,-2,13,10,4,-3,East
13,10,4,3,-3,13,9,4,-4,East
13,9,4,3,-4,13,8,4,-5,South
13,8,4,3,-5,12,8,4,-6,South
12,8,4,5,-6,12,9,4,-7,West
12,9,4,4,-7,12,10,4,-8,North
12,10,4,4,-8,12,11,4,-9,North
12,11,4,4,-9,12,10,4,-10,North
12,10,4,4,-10,12,11,4,-11,South
12,11,4,6,-11,13,11,4,-12,North
13,11,4,4,-12,14,11,4,-13,East
14,11,4,4,-13,13,11,4,-14,East
13,11,4,5,-14,13,10,4,-15,West
13,10,4,4,-15,13,11,4,-16,South
13,11,4,4,-16,12,11,4,-17,North
12,11,4,4,-17,12,12,4,-18,West
12,12,4,4,-18,12,11,4,-19,North
12,11,4,2,-19,11,11,4,-20,South
11,11,4,4,-20,11,12,4,-21,West
11,12,4,5,-21,11,11,4,-22,North
11,11,4,4,-22,11,10,4,-23,South
11,10,4,4,-23,11,9,4,-24,South
11,9,4,2,-24,12,9,4,-25,South
12,9,4,1,-25,12,10,4,-26,East
12,10,4,2,-26,12,9,4,-27,North
12,9,4,2,-27,13,9,4,-28,South
13,9,4,1,-28,13,10,4,-29,East
13,10,4,3,-29,13,11,4,-30,North
13,11,4,4,-30,14,11,4,-31,North
14,11,4,4,-31,14,12,4,-32,East
14,12,4,4,-32,13,12,4,-33,North
13,12,4,5,-33,14,12,4,-34,West
14,12,4,5,-34,14,13,4,-35,East
14,13,4,5,-35,15,13,4,-36,North
15,13,4,5,-36,15,14,4,-37,East
15,14,4,5,-37,16,14,4,-38,North
16,14,4,5,-38,17,14,4,-39,East
17,14,4,4,-39,17,13,4,-40,East
17,13,4,2,-40,18,13,4,-41,South
18,13,4,4,-41,18,13,4,-42,East
18,13,4,3,-42,18,13,4,-43,East
18,13,4,4,-43,18,13,4,-44,East
18,13,4,3,-44,18,13,4,-45,East
18,13,4,4,-45,18,13,4,-46,East
18,13,4,5,-46,17,13,4,-47,East
17,13,4,4,-47,17,14,4,-48,West
17,14,4,4,-48,18,14,4,-49,North
18,14,4,4,-49,18,13,4,-50,East
18,13,4,4,-50,17,13,4,-51,South
17,13,4,2,-51,17,12,4,-52,West
17,12,4,4,-52,16,12,4,-53,South
16,12,4,3,-53,16,13,4,-54,West
16,13,4,1,-54,15,13,3,145,North
15,13,3,7,145,15,12,3,144,West
15,12,3,7,144,15,11,3,143,South
15,11,3,5,143,15,10,3,142,South
15,10,3,5,142,15,9,3,141,South
15,9,3,5,141,15,8,3,140,South
15,8,3,5,140,15,7,3,139,South
15,7,3,5,139,15,6,3,138,South
15,6,3,7,138,16,6,3,137,South
16,6,3,7,137,17,6,3,136,East
17,6,3,7,136,18,6,3,135,East
18,6,3,9,135,18,5,3,134,East
18,5,3,10,134,18,4,3,133,South
18,4,3,12,133,18,3,3,132,South
18,3,3,14,132,18,4,3,131,South
18,4,3,12,131,18,3,3,130,North
18,3,3,12,130,18,4,3,129,South
18,4,3,10,129,18,3,3,128,North
18,3,3,12,128,17,3,3,127,South
17,3,3,10,127,18,3,3,126,West
18,3,3,10,126,18,4,3,125,East
18,4,3,9,125,18,3,3,124,North
18,3,3,10,124,18,4,3,123,South
18,4,3,9,123,18,3,3,122,North
18,3,3,9,122,18,4,3,121,South
18,4,3,7,121,18,3,3,120,North
18,3,3,9,120,17,3,3,119,South
17,3,3,8,119,16,3,3,118,West
16,3,3,6,118,16,4,3,117,West
16,4,3,4,117,16,3,3,116,North
16,3,3,5,116,17,3,3,115,South
17,3,3,5,115,18,3,3,114,East
18,3,3,7,114,17,3,3,113,East
17,3,3,5,113,17,4,3,112,West
17,4,3,3,112,17,3,3,111,North
17,3,3,4,111,18,3,3,110,South
18,3,3,4,110,17,3,3,109,East
17,3,3,2,109,17,4,3,108,West
17,4,3,3,108,17,3,3,107,North
17,3,3,3,107,18,3,3,106,South
18,3,3,3,106,18,4,3,105,East
18,4,3,2,105,18,3,3,104,North
18,3,3,3,104,17,3,3,103,South
17,3,3,1,103,17,4,3,102,West
17,4,3,1,102,17,3,3,101,North
17,3,3,2,101,17,4,3,100,South
17,4,3,2,100,17,3,3,99,North
17,3,3,2,99,16,3,3,98,South
16,3,3,2,98,17,3,3,97,West
17,3,3,4,97,16,3,3,96,East
16,3,3,4,96,17,3,3,95,West
17,3,3,4,95,17,4,3,94,East
17,4,3,4,94,17,3,3,93,North
17,3,3,4,93,18,3,3,92,South
18,3,3,4,92,17,3,3,91,East
17,3,3,2,91,16,3,3,90,West
16,3,3,2,90,16,4,3,89,West
16,4,3,2,89,16,3,3,88,North
16,3,3,4,88,16,4,3,87,South
16,4,3,3,87,16,3,3,86,North
16,3,3,3,86,15,3,3,85,South
15,3,3,3,85,14,3,3,84,West
14,3,3,3,84,13,3,3,83,West
13,3,3,3,83,12,3,3,82,West
12,3,3,2,82,11,3,3,81,West
11,3,2,6,281,10,3,2,280,West
10,3,2,6,280,9,3,2,279,West
9,3,2,6,279,10,3,2,278,West
10,3,2,6,278,9,3,2,277,East
9,3,2,4,277,8,3,2,276,West
8,3,2,4,276,7,3,2,275,West
7,3,2,6,275,8,3,2,274,West
8,3,2,6,274,9,3,2,273,East
9,3,2,6,273,10,3,2,272,East
10,3,2,6,272,9,3,2,271,East
9,3,2,6,271,9,4,2,270,West
9,4,2,4,270,10,4,2,269,North
10,4,2,6,269,11,4,2,268,East
11,4,2,5,268,12,4,2,267,East
12,4,2,3,267,13,4,2,266,East
13,4,2,3,266,14,4,2,265,East
14,4,2,1,265,15,4,1,464,East
15,4,1,15,464,16,4,1,463,East
16,4,1,15,463,17,4,1,462,East
17,4,1,16,462,18,4,1,461,East
18,4,1,17,461,18,5,1,460,East
18,5,1,17,460,17,5,1,459,North
17,5,1,16,459,18,5,1,458,West
18,5,1,18,458,18,4,1,457,East
18,4,1,20,457,18,5,1,456,South
18,5,1,18,456,18,6,1,455,North
18,6,1,17,455,18,5,1,454,North
18,5,1,19,454,18,6,1,453,South
18,6,1,17,453,18,7,1,452,North
18,7,1,15,452,18,8,1,451,North
18,8,1,13,451,18,9,1,550,North
18,9,1,11,450,18,10,1,449,North
18,10,1,10,449,18,11,1,448,North
18,11,1,12,448,18,12,1,447,North
18,12,1,14,447,18,13,1,446,North
18,13,1,16,446,18,14,1,445,North
18,14,1,18,445,17,14,1,444,North
17,14,1,17,444,16,14,1,443,West
16,14,1,17,443,15,14,1,442,West
15,14,1,15,442,15,13,1,441,West
15,13,1,15,441,15,14,1,440,South
15,14,1,17,440,16,14,1,439,North
16,14,1,17,439,15,14,1,438,East
15,14,1,17,438,16,14,1,437,West
16,14,1,19,437,16,13,1,436,East
16,13,1,18,436,16,14,1,435,South
16,14,1,19,435,15,14,1,434,North
15,14,1,19,434,14,14,1,433,West
14,14,1,17,433,14,13,1,432,West
14,13,1,15,432,14,14,1,431,South
14,14,1,17,431,13,14,1,430,North
13,14,1,17,430,14,14,1,429,West
14,14,1,17,429,15,14,1,428,East
15,14,1,18,428,14,14,1,427,East
14,14,1,18,427,15,14,1,426,West
15,14,1,20,426,15,13,1,425,East
15,13,1,20,425,15,14,1,424,South
15,14,1,20,424,15,13,1,423,North
15,13,1,18,423,15,14,1,422,South
15,14,1,18,422,16,14,1,421,North
16,14,1,20,421,16,13,1,420,East
16,13,1,19,420,16,14,1,419,South
16,14,1,19,419,15,14,1,418,North
15,14,1,19,418,14,14,1,417,West
14,14,1,17,417,15,14,1,416,West
15,14,1,19,416,16,14,1,415,East
16,14,1,19,415,15,14,1,414,East
15,14,1,17,414,14,14,1,413,West
14,14,1,17,413,14,13,1,412,West
14,13,1,17,412,14,14,1,411,South
14,14,1,19,411,14,13,1,410,North
14,13,1,19,410,14,14,1,409,South
14,14,1,19,409,14,13,1,408,North
14,13,1,17,408,14,14,1,407,South
14,14,1,19,407,14,13,1,406,North
14,13,1,17,406,14,14,1,405,South
14,14,1,19,405,14,13,1,404,North
14,13,1,19,404,14,14,1,403,South
14,14,1,19,403,14,13,1,402,North
14,13,1,17,402,14,14,1,401,South
14,14,1,19,401,15,14,1,400,North
15,14,1,19,400,14,14,1,399,East
14,14,1,19,399,15,14,1,398,West
15,14,1,19,398,14,14,1,397,East
14,14,1,17,397,14,13,1,396,West
14,13,1,15,396,14,14,1,395,South
14,14,1,17,395,14,13,1,394,North
14,13,1,17,394,14,14,1,393,South
14,14,1,17,393,15,14,1,392,North
15,14,1,18,392,14,14,1,391,East
14,14,1,16,391,14,13,1,390,West
14,13,1,15,390,14,14,1,389,South
14,14,1,17,389,13,14,1,388,North
13,14,1,16,388,12,14,1,387,West
12,14,1,16,387,13,14,1,386,West
13,14,1,18,386,12,14,1,385,East
12,14,1,17,385,13,14,1,384,West
13,14,1,19,384,12,14,1,383,East
12,14,1,18,383,13,14,1,382,West
13,14,1,18,382,13,13,1,381,East
13,13,1,16,381,13,14,1,380,South
13,14,1,18,380,13,13,1,379,North
13,13,1,17,379,13,14,1,378,South
13,14,1,17,378,12,14,1,377,North
12,14,1,17,377,13,14,1,376,West
13,14,1,18,376,14,14,1,375,East
14,14,1,20,375,14,13,1,374,East
14,13,1,19,374,14,14,1,373,South
14,14,1,21,373,13,14,1,372,North
13,14,1,20,372,13,13,1,371,West
13,13,1,20,371,13,14,1,370,South
13,14,1,20,370,12,14,1,369,North
12,14,1,19,369,13,14,1,368,West
13,14,1,21,368,14,14,1,367,East
14,14,1,23,367,13,14,1,366,East
13,14,1,21,366,12,14,1,365,West
12,14,1,21,365,13,14,1,364,West
13,14,1,21,364,13,13,1,363,East
13,13,1,20,363,13,14,1,362,South
13,14,1,20,362,14,14,1,361,North
14,14,1,20,361,15,14,1,360,East
15,14,1,21,360,16,14,1,359,East
16,14,1,23,359,17,14,1,358,East
17,14,1,23,358,18,14,1,357,East
18,14,1,24,357,17,14,1,356,East
17,14,1,24,356,16,14,1,355,West
16,14,1,22,355,15,14,1,354,West
15,14,1,21,354,15,13,1,353,West
15,13,1,19,353,15,14,1,352,South
15,14,1,19,352,14,14,1,351,North
14,14,1,19,351,14,13,1,350,West
14,13,1,19,350,14,14,1,349,South
14,14,1,21,349,15,14,1,348,North
15,14,1,21,348,14,14,1,347,East
14,14,1,21,347,15,14,1,346,West
15,14,1,23,346,16,14,1,345,East
16,14,1,25,345,17,14,1,344,East
17,14,1,25,344,18,14,1,343,East
12,10,4,3,0,12,9,4,-1,Stop
12,9,4,4,-1,12,10,4,-2,South
12,10,4,4,-2,11,10,4,-3,North
11,10,4,5,-3,11,9,4,-4,West
11,9,4,6,-4,12,9,4,-5,South
12,9,4,5,-5,13,9,4,-6,East
13,9,4,3,-6,14,9,4,-7,East
14,9,4,4,-7,14,8,4,-8,East
14,8,4,4,-8,13,8,4,-9,South
13,8,4,6,-9,13,9,4,-10,West
13,9,4,6,-10,13,10,4,-11,North
13,10,4,5,-11,14,10,4,-12,North
14,10,4,5,-12,14,9,4,-13,East
14,9,4,5,-13,13,9,4,-14,South
13,9,4,5,-14,13,8,4,-15,West
13,8,4,5,-15,13,9,4,-16,South
13,9,4,3,-16,13,10,4,-17,North
13,10,4,3,-17,12,10,4,-18,North
12,10,4,3,-18,11,10,4,-19,West
11,10,4,5,-19,12,10,4,-20,West
12,10,4,5,-20,13,10,4,-21,East
13,10,4,5,-21,12,10,4,-22,East
12,10,4,5,-22,11,10,4,-23,West
11,10,4,5,-23,10,10,4,-24,West
10,10,4,5,-24,10,9,4,-25,West
10,9,4,7,-25,11,9,4,-26,South
11,9,4,7,-26,12,9,4,-27,East
12,9,4,6,-27,13,9,4,-28,East
13,9,4,4,-28,13,10,4,-29,East
13,10,4,4,-29,12,10,4,-30,North
12,10,4,4,-30,13,10,4,-31,West
13,10,4,2,-31,13,11,4,-32,East
13,11,4,2,-32,13,10,4,-33,North
13,10,4,2,-33,12,10,4,-34,South
12,10,4,2,-34,11,10,4,-35,West
11,10,4,2,-35,11,11,4,-36,West
11,11,4,4,-36,11,12,4,-37,North
11,12,4,4,-37,11,11,4,-38,North
11,11,4,4,-38,10,11,4,-39,South
10,11,4,4,-39,10,10,4,-40,West
10,10,4,2,-40,9,10,4,-41,South
9,10,4,3,-41,9,9,4,-42,West
9,9,4,3,-42,10,9,4,-43,South
10,9,4,2,-43,9,9,4,-44,East
9,9,4,4,-44,10,9,4,-45,West
10,9,4,4,-45,10,10,4,-46,East
10,10,4,4,-46,9,10,4,-47,North
